Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,61.709999,62.310001,60.700001,61.160000,61.160000,6134800
2007-01-04,61.250000,61.279999,60.340000,61.000000,61.000000,4058900
2007-01-05,60.770000,60.919998,59.950001,60.220001,60.220001,6267100
2007-01-08,60.090000,60.570000,59.860001,60.290001,60.290001,3942900
2007-01-09,60.459999,60.700001,60.000000,60.619999,60.619999,3928300
2007-01-10,60.189999,60.389999,59.849998,60.320000,60.320000,6825100
2007-01-11,60.139999,60.580002,59.900002,60.000000,60.000000,7440900
2007-01-12,59.660000,59.900002,59.200001,59.740002,59.740002,6560800
2007-01-16,59.869999,59.930000,59.099998,59.240002,59.240002,6842100
2007-01-17,59.360001,60.680000,59.250000,59.910000,59.910000,7255600
2007-01-18,59.599998,60.299999,59.599998,59.900002,59.900002,7027500
2007-01-19,60.099998,60.200001,59.279999,59.369999,59.369999,5561400
2007-01-22,59.369999,59.529999,57.980000,58.169998,58.169998,9881000
2007-01-23,58.430000,59.560001,58.169998,59.560001,59.560001,8587300
2007-01-24,59.790001,60.119999,59.049999,59.730000,59.730000,8014800
2007-01-25,59.849998,60.119999,59.380001,59.630001,59.630001,7481400
2007-01-26,61.259998,61.419998,60.500000,61.090000,61.090000,12450500
2007-01-29,61.290001,62.290001,61.070000,61.700001,61.700001,9608800
2007-01-30,62.150002,63.160000,61.959999,62.880001,62.880001,8941400
2007-01-31,63.139999,64.339996,62.980000,64.070000,64.070000,9617800
2007-02-01,64.800003,65.250000,64.449997,64.989998,64.989998,10272800
2007-02-02,65.000000,65.370003,64.550003,65.250000,65.250000,5971000
2007-02-05,65.250000,65.300003,64.309998,64.489998,64.489998,5253400
2007-02-06,64.500000,64.949997,64.320000,64.419998,64.419998,4873100
2007-02-07,64.900002,65.900002,64.650002,65.639999,65.639999,6546300
2007-02-08,65.580002,65.849998,64.860001,65.629997,65.629997,4528600
2007-02-09,65.989998,65.989998,64.690002,64.800003,64.800003,5576200
2007-02-12,64.750000,65.180000,64.279999,64.599998,64.599998,4974700
2007-02-13,64.699997,65.180000,64.309998,64.730003,64.730003,4965100
2007-02-14,65.449997,66.480003,65.169998,66.160004,66.160004,7495500
2007-02-15,68.000000,68.199997,67.000000,67.620003,67.620003,9566900
2007-02-16,67.790001,68.040001,67.300003,67.669998,67.669998,4249900
2007-02-20,67.540001,68.000000,67.010002,67.930000,67.930000,6964300
2007-02-21,67.589996,68.360001,67.330002,68.209999,68.209999,7225300
2007-02-22,68.250000,68.430000,67.330002,67.779999,67.779999,4989400
2007-02-23,67.510002,67.660004,67.070000,67.260002,67.260002,3777200
2007-02-26,67.510002,67.769997,67.070000,67.260002,67.260002,3990400
2007-02-27,66.050003,66.169998,63.509998,64.830002,64.830002,10791600
2007-02-28,64.669998,65.059998,63.009998,64.430000,64.430000,9555400
2007-03-01,63.900002,64.290001,62.750000,63.900002,63.900002,7993700
2007-03-02,63.400002,64.160004,62.939999,63.040001,63.040001,6037300
2007-03-05,62.520000,63.799999,62.340000,63.169998,63.169998,6710700
2007-03-06,63.560001,64.129997,63.189999,63.619999,63.619999,5360600
2007-03-07,63.730000,64.650002,63.630001,64.230003,64.230003,5284300
2007-03-08,64.559998,64.989998,64.000000,64.300003,64.300003,4206200
2007-03-09,64.459999,64.800003,64.010002,64.400002,64.400002,3267700
2007-03-12,64.300003,64.889999,63.630001,64.570000,64.570000,4949100
2007-03-13,64.110001,64.650002,63.180000,63.340000,63.340000,6297900
2007-03-14,63.209999,63.779999,62.580002,63.639999,63.639999,6611900
2007-03-15,63.490002,63.910000,63.169998,63.459999,63.459999,4546400
2007-03-16,63.720001,64.110001,62.900002,63.160000,63.160000,5239200
2007-03-19,64.650002,64.750000,63.889999,64.169998,64.169998,5076000
2007-03-20,64.169998,65.180000,64.010002,64.860001,64.860001,4730600
2007-03-21,65.099998,66.449997,64.989998,66.209999,66.209999,5864200
2007-03-22,66.620003,66.870003,65.940002,66.540001,66.540001,4674200
2007-03-23,66.650002,67.430000,66.599998,66.879997,66.879997,3955400
2007-03-26,67.449997,67.720001,66.260002,66.839996,66.839996,7645500
2007-03-27,66.309998,67.040001,66.139999,66.879997,66.879997,4266500
2007-03-28,66.550003,66.739998,65.750000,66.239998,66.239998,4428700
2007-03-29,66.669998,66.910004,65.629997,66.190002,66.190002,3752400
2007-03-30,66.699997,67.690002,66.650002,67.029999,67.029999,6216000
2007-04-02,67.040001,67.150002,66.019997,66.750000,66.750000,4917200
2007-04-03,67.209999,67.699997,66.839996,67.239998,67.239998,5065400
2007-04-04,67.239998,67.760002,66.930000,67.480003,67.480003,3255600
2007-04-05,67.480003,68.000000,67.400002,67.629997,67.629997,3632700
2007-04-09,67.760002,68.190002,67.080002,67.339996,67.339996,3780700
2007-04-10,67.199997,67.550003,66.400002,66.949997,66.949997,3700000
2007-04-11,67.000000,67.169998,66.050003,66.349998,66.349998,3778800
2007-04-12,66.099998,66.750000,65.860001,66.639999,66.639999,4017800
2007-04-13,66.949997,67.029999,66.330002,66.790001,66.790001,3449700
2007-04-16,67.029999,67.330002,66.470001,66.900002,66.900002,5126400
2007-04-17,67.000000,67.760002,66.800003,67.660004,67.660004,7919000
2007-04-18,68.410004,69.860001,68.410004,69.370003,69.370003,9469600
2007-04-19,68.699997,68.930000,68.080002,68.620003,68.620003,6962400
2007-04-20,72.029999,72.830002,70.709999,71.820000,71.820000,19014800
2007-04-23,72.199997,73.000000,71.739998,71.849998,71.849998,10759000
