Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,66.129997,67.099998,66.110001,66.400002,66.400002,12845300
2007-01-04,65.900002,67.620003,65.900002,67.230003,67.230003,11262000
2007-01-05,66.800003,67.250000,66.500000,66.620003,66.620003,8141100
2007-01-08,66.510002,66.750000,66.050003,66.510002,66.510002,6180400
2007-01-09,66.599998,66.849998,66.129997,66.260002,66.260002,7147100
2007-01-10,66.559998,66.559998,66.070000,66.150002,66.150002,6528700
2007-01-11,66.400002,66.839996,66.279999,66.730003,66.730003,6371500
2007-01-12,66.449997,66.800003,66.300003,66.639999,66.639999,6189400
2007-01-16,66.650002,66.750000,66.300003,66.540001,66.540001,7963700
2007-01-17,66.599998,67.379997,66.419998,66.870003,66.870003,9189900
2007-01-18,66.459999,67.989998,66.300003,67.709999,67.709999,10695600
2007-01-19,68.000000,68.220001,67.529999,67.760002,67.760002,13473300
2007-01-22,68.000000,68.110001,67.169998,67.180000,67.180000,10245500
2007-01-23,66.989998,67.239998,66.129997,66.500000,66.500000,9698300
2007-01-24,66.410004,67.089996,66.300003,67.010002,67.010002,7665500
2007-01-25,66.809998,67.040001,66.500000,66.680000,66.680000,7727900
2007-01-26,66.680000,66.870003,65.989998,66.070000,66.070000,10773000
2007-01-29,66.250000,66.400002,66.000000,66.150002,66.150002,8152700
2007-01-30,66.150002,66.599998,66.099998,66.389999,66.389999,7171900
2007-01-31,66.389999,67.019997,66.150002,66.800003,66.800003,8171600
2007-02-01,66.800003,67.070000,66.500000,67.010002,67.010002,9232500
2007-02-02,67.000000,67.150002,66.489998,66.580002,66.580002,11317500
2007-02-05,66.379997,66.599998,66.099998,66.300003,66.300003,7526200
2007-02-06,66.389999,66.430000,65.790001,66.000000,66.000000,8180100
2007-02-07,66.000000,66.099998,65.650002,65.800003,65.800003,7795300
2007-02-08,65.760002,65.970001,65.599998,65.760002,65.760002,7340100
2007-02-09,65.860001,66.099998,65.529999,65.599998,65.599998,7107600
2007-02-12,65.720001,65.870003,65.360001,65.459999,65.459999,6067300
2007-02-13,65.410004,65.519997,65.279999,65.379997,65.379997,8583600
2007-02-14,65.559998,65.900002,65.400002,65.849998,65.849998,7254900
2007-02-15,65.750000,65.930000,65.589996,65.790001,65.790001,7350800
2007-02-16,65.650002,65.739998,65.239998,65.510002,65.510002,12927000
