Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,95.522110,96.942619,94.769524,101.699997,95.672623,1586700
2007-01-04,95.428032,96.048920,94.948257,101.669998,95.644402,878100
2007-01-05,95.202263,95.324547,93.160873,99.320000,93.433678,923900
2007-01-08,93.245529,94.045158,92.662277,99.739998,93.828789,796600
2007-01-09,94.449669,96.020699,94.186272,101.809998,95.776108,1007000
2007-01-10,95.606773,97.516457,95.239891,103.610001,97.469429,1131000
2007-01-11,97.836311,100.150520,97.469429,105.659988,99.397926,1309800
2007-01-12,99.341492,100.423332,98.692383,105.349991,99.106300,1534000
2007-01-16,99.717781,102.041389,99.717781,108.469994,102.041389,1586900
2007-01-17,101.740356,102.822197,100.620880,108.799988,102.351830,1418800
2007-01-18,102.427094,103.085609,101.787392,108.779999,102.333023,1022800
2007-01-19,102.539978,103.038567,101.364059,109.529991,103.038567,1059000
2007-01-22,103.104424,103.104424,101.655693,108.299995,101.881470,946900
2007-01-23,102.257759,103.377228,101.759171,108.980003,102.521172,952700
2007-01-24,102.521172,104.694260,102.408279,111.289993,104.694260,1019200
2007-01-25,105.747879,106.773277,104.346191,111.589996,104.976479,5259000
2007-01-26,105.362183,105.832550,104.355598,112.179993,105.531509,1555500
2007-01-29,105.531509,106.284103,104.967072,112.060005,105.418633,894000
2007-01-30,105.653809,106.763878,104.816559,113.489998,106.763878,997400
2007-01-31,106.763878,108.269051,105.860771,114.389999,107.610542,1171800
2007-02-01,107.478828,107.516457,106.594543,114.279999,107.507057,1481500
2007-02-02,107.158981,108.146751,106.641579,114.959991,108.146751,948800
2007-02-05,108.090309,109.473190,107.798683,116.270004,109.379120,1022700
2007-02-06,110.018806,111.843842,109.586082,118.889999,111.843842,2034900
2007-02-07,111.843842,116.613358,110.912514,123.779999,116.444031,3253000
2007-02-08,115.239891,116.114769,113.452492,121.180000,113.998123,2714200
2007-02-09,114.063972,114.412041,108.758232,118.219994,111.213547,4693000
2007-02-12,110.188148,110.395111,107.798683,114.909996,108.099716,2791400
2007-02-13,106.773277,111.053619,106.387581,118.000000,111.006592,2744600
2007-02-14,109.689560,111.683907,108.795860,117.729996,110.752586,2022400
