Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,77.529999,78.849998,77.379997,78.260002,78.260002,3781500
2007-01-04,78.400002,78.410004,77.449997,77.949997,77.949997,2968400
2007-01-05,77.889999,77.900002,77.010002,77.419998,77.419998,2765200
2007-01-08,77.419998,78.040001,76.970001,77.589996,77.589996,2434500
2007-01-09,78.000000,78.230003,77.440002,77.680000,77.680000,1896800
2007-01-10,77.309998,77.959999,77.040001,77.849998,77.849998,1787500
2007-01-11,78.050003,79.029999,77.879997,78.650002,78.650002,2372500
2007-01-12,78.410004,79.500000,78.220001,79.360001,79.360001,2582200
2007-01-16,79.480003,79.620003,78.919998,79.559998,79.559998,2526600
2007-01-17,79.330002,79.510002,78.750000,78.910004,78.910004,2711300
2007-01-18,78.709999,79.699997,78.599998,78.809998,78.809998,1963000
2007-01-19,79.089996,79.879997,78.820000,79.250000,79.250000,2912100
2007-01-22,79.250000,79.290001,78.129997,78.489998,78.489998,2139300
2007-01-23,78.709999,79.150002,78.330002,78.849998,78.849998,1949500
2007-01-24,78.849998,79.660004,78.849998,79.489998,79.489998,1772700
2007-01-25,79.559998,79.750000,78.830002,79.010002,79.010002,2888700
2007-01-26,78.970001,79.190002,78.230003,78.690002,78.690002,1996300
2007-01-29,78.540001,79.199997,78.250000,78.959999,78.959999,3420300
2007-01-30,74.919998,76.180000,74.239998,74.699997,74.699997,15657900
2007-01-31,74.209999,74.680000,73.089996,74.300003,74.300003,9284500
2007-02-01,74.750000,74.830002,73.709999,73.989998,73.989998,6501600
2007-02-02,73.870003,74.070000,73.720001,73.870003,73.870003,5584500
2007-02-05,74.080002,74.269997,73.699997,73.930000,73.930000,6350000
2007-02-06,73.910004,74.500000,73.820000,74.269997,74.269997,4872900
2007-02-07,74.300003,74.989998,74.279999,74.650002,74.650002,4051900
2007-02-08,74.879997,74.889999,74.110001,74.639999,74.639999,3840200
2007-02-09,74.639999,75.000000,74.250000,74.540001,74.540001,4022300
2007-02-12,74.550003,74.889999,74.400002,74.589996,74.589996,2972100
2007-02-13,76.000000,76.900002,75.750000,76.430000,76.430000,7193200
2007-02-14,76.430000,76.919998,76.279999,76.839996,76.839996,3888100
2007-02-15,76.900002,77.379997,76.599998,76.910004,76.910004,3627500
2007-02-16,76.910004,77.430000,76.410004,76.839996,76.839996,3794200
2007-02-20,76.500000,76.750000,75.940002,76.580002,76.580002,3962200
2007-02-21,76.099998,76.580002,75.900002,76.230003,76.230003,2820400
2007-02-22,76.250000,76.750000,76.129997,76.349998,76.349998,2795600
2007-02-23,76.489998,76.570000,75.949997,76.209999,76.209999,1987400
2007-02-26,76.449997,76.820000,75.639999,76.120003,76.120003,2594000
